timestep,path
0,85.89200609458223
0,85.89001972039532
0,85.88804460399663
0,85.88607991147592
0,85.8841264767434
0,85.88218304893375
0,85.88025129586744
0,85.8783299666791
0,85.87641947832385
0,85.87451941384658
0,85.87263060715752
0,85.87075264130155
0,85.86888551627868
0,85.86702923208891
0,85.86518378873222
0,85.86334918620864
0,85.86152584147325
0,85.85971292061586
0,85.85791125754666
0,85.85612043531057
0,85.85434003695245
0,85.85257089638255
0,85.85081301360086
0,85.84906555469713
0,85.84732935358163
0,85.8456039932992
0,85.84388905689477
0,85.84218579523366
0,85.84049337440565
0,85.83881179441074
0,85.83714105524892
0,85.83548115692018
0,85.83383251637967
0,85.83219513362737
0,85.83056817475304
0,85.82895247366692
0,85.82734803036902
0,85.8257544279042
0,85.82417166627249
0,85.82260016242898
0,85.8210399163737
0,85.81949009419638
0,85.81795152980729
0,85.8164242232064
0,85.8149077574386
0,85.8134021325039
0,85.81190818231254
0,85.81042507295426
0,85.80895280442908
0,85.80749179369211
0,85.80604204074335
0,85.80460312862769
0,85.80317505734513
0,85.80175824385077
0,85.80035268814463
0,85.79895880718182
0,85.79757535009699
0,85.79620315080037
0,85.79484179233684
0,85.79349169166153
0,85.79215326572954
0,85.79082526367553
0,85.78950893636485
0,85.7882038668424
0,85.78690963815302
0,85.78562666725188
0,85.7843545371838
0,85.78309366490396
0,85.78184446736745
0,85.78060611066402
0,85.7793790117488
0,85.77816275366669
0,85.7769581703279
0,85.77576484477734
0,85.77458236005985
0,85.7734111331306
0,85.77225116398954
0,85.77110245263671
0,85.76996499907207
0,85.76883880329567
0,85.76772386530746
0,85.76662018510748
0,85.76552734574058
0,85.76444618111702
0,85.76337627428168
0,85.76231720827943
0,85.7612698170205
0,85.76023326659467
0,85.75920839091218
0,85.75819477301789
0,85.7571919959567
0,85.75620089363885
0,85.7552210491092
0,85.75425204541266
0,85.75329513341455
0,85.75234906224955
0,85.75141383191763
0,85.75049027632906
0,85.74957839548381
0,85.74867735547166
0,85.74778799020282
0,85.7469094657671
0,85.74604219911959
0,85.74518702417052
0,85.74434269005455
0,85.7435096137268
0,85.74268779518725
0,85.74187765139104
0,85.74107834842792
0,85.74029072020814
0,85.73951434977656
0,85.73874965408831
0,85.73799579923318
0,85.73725361912135
0,85.73652227984263
0,85.73580261530724
0,85.73509462551519
0,85.73439747655623
0,85.73371200234058
0,85.73303778591317
0,85.73237482727396
0,85.73172354337808
0,85.73108351727042
0,85.73045474895098
0,85.72983765537487
0,85.72923140263184
0,85.72863682463215
0,85.72805392137579
0,85.72748185895253
0,85.72692147127259
